artist_uri,artist_name,song_uri,song_name
spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,spotify:track:2PAhcPwab2sJz340QHtunD,This Modern Love
spotify:artist:3CjlHNtplJyTf9npxaPl5w,CHVRCHES,spotify:track:3rZJdwB1ajdfGqUPW2ya6o,Lies
spotify:artist:2h93pZq0e7k5yf4dywlkpM,Frank Ocean,spotify:track:4YZbVct8l9MnAVIROnLQdx,Forrest Gump
spotify:artist:1nJvji2KIlWSseXRSlNYsC,The Velvet Underground,spotify:track:3fElupNRLRJ0tbUDahPrAb,I'm Waiting For The Man
spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:track:3E6iea9uEmB7gRru4lyP6h,Stop This Train
spotify:artist:37GUqxafAvAKGMZbXCUnmr,Mohombi,spotify:track:41kOdUYJOPwl8nAZr7dsts,Bumpy Ride
spotify:artist:5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,spotify:track:61dYvvfIRtIDFuqZypPAta,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude"
spotify:artist:4fSPtBgFPZzygkY6MehwQ7,The Libertines,spotify:track:71D4LseR0RADPbyvMeTIHR,Can't Stand Me Now
spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,spotify:track:6XUHsYE38CEbYunT983O9G,Give A Little Bit
spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:track:7Kohy4v3KLWfUXlv9N3feB,Neon
spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,spotify:track:1Hb1IJ9bBCa6wo3fRtexnJ,Shake Me Down
spotify:artist:33QmoCkSqADuQEtMCysYLh,The Archies,spotify:track:3iSws76HjaU7k49EqJVTfF,"Sugar, Sugar"
spotify:artist:2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,spotify:track:6eDYgjKl4vUgRusxb7THDu,TRUE - Single Edit
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:52NmkyHsGsHGb1UX8fTkMg,I'm In It
spotify:artist:2NdeV5rLm47xAvogXrYhJX,Ciara,spotify:track:7uKcScNXuO3MWw6LowBjW1,"One, Two Step"
spotify:artist:6zvul52xwTWzilBZl6BUbT,Pixies,spotify:track:2Aqc48sn8He26hmTvQ2BMj,Hey
spotify:artist:3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,spotify:track:4a5pNRjwmzYQuEY1E7O6pj,Breakfast In America - Remastered
spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot
spotify:artist:3CkvROUTQ6nRi9yQOcsB50,Genesis,spotify:track:0xpBr84T3FTm9j4D1MdPtk,Invisible Touch - 2007 Remaster
spotify:artist:4AGwPDdh1y8hochNzHy5HC,RAC,spotify:track:3V0W5CfNDMiTKg93wuLFxJ,Let Go
spotify:artist:0cQbJU1aAzvbEmTuljWLlF,No Doubt,spotify:track:4ZD6SiaJi75smnel0d7jl3,Spiderwebs
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,Lorde,spotify:track:5TRZnGsX49uCZkXxIbD7Ru,Still Sane
spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,The Kinks,spotify:track:0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon - Mono Mix
spotify:artist:3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega,spotify:track:7f9sC9fvtjYSZYOLSmKJlq,Tom's Diner
spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U
spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:track:2QVmiA93GVhWNTWQctyY1K,Outro
spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted,spotify:track:4b4c0oH7PtrPsI86drzgFs,Chasing The Sun
spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:track:4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:1gqkRc9WtOpnGIqxf2Hvzr,On Sight
spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:track:5dTHtzHFPyi8TlTtzoz1J9,Helena
spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:track:4z1O25cq9g2kuJemmUxc21,Small Bump
spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,spotify:track:6WE7jSshLCuVKoCmobVKVf,Heartbreaker - 1990 Remaster
spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,Blur,spotify:track:4OHVCeQYPncEwZOtNAJZZx,Beetlebum - 2012 Remaster
spotify:artist:6xrCU6zdcSTsG2hLrojpmI,José González,spotify:track:0ByKWq0hsuYriK5avSMJ5r,Crosses
spotify:artist:6olE6TJLqED3rqDCT0FyPh,Nirvana,spotify:track:2jmVGWe4MYY1zAAzpFHHcC,Territorial Pissings
spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,Cream,spotify:track:3Xls4cNOwy01dtrNXb1inG,White Room
spotify:artist:19xz1vcuKNjniGEftTOSSH,The Weather Girls,spotify:track:4caiYv89C9GZdDD1RzshWd,It's Raining Men
spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,spotify:track:5WVtCTzyAkQ6vmgbkPPF2D,Flapper Girl
spotify:artist:6YqNwuxk4YkqwAcsFvyg21,Ultimate Party Jams,spotify:track:1d5P8bYa7cacBNrgGCOiTK,H•A•M (Kanye West & Jay-Z Party Tribute)
spotify:artist:3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,spotify:track:63mnZ0zF5fBwJzYg2pDo9e,Happy Idiot
spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:track:7ndGFo9nZ108KPgXtfYWCe,Sweetest Thing
spotify:artist:2gyv1akuIB9fQvXoGSPaJr,Big Freedia,spotify:track:4nefFqiukTvjgt8hkv73PP,Karaoke (feat. Lizzo)
spotify:artist:5KQMtyPE8DCQNUzoNqlEsE,Gary Numan,spotify:track:6HZ67VImxqr8aMBEEhblzf,Cars
spotify:artist:13saZpZnCDWOI9D4IJhp1f,Lily Allen,spotify:track:6TK4Gszcg4IqyW0Ewtejcd,Hard out Here
spotify:artist:16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,spotify:track:1N3c3dDtbx1OodfkIcxBmy,I Found You
spotify:artist:2BpAc5eK7Rz5GAwSp9UYXa,The Tallest Man On Earth,spotify:track:3gVuz4Bhvxb2J0iGSH8bCZ,Love is All
spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:track:5VcSCItOla8P0lXOOZS5KS,Revolver (feat. Lil Wayne)
spotify:artist:2FjkZT851ez950cyPjeYid,Bobby McFerrin,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,Don't Worry Be Happy
spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,spotify:track:6ucR4KfvsBFWCMVFDvyKKl,Apologize
spotify:artist:23ymPLjbtAMzTJS2qRtQ8Z,Sébastien Tellier,spotify:track:0qG1teoBvooRo7Z5Z8edCk,La ritournelle
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:track:7EXgO1bRnEArE58rtrgMWB,Street Fighting Man - 50th Anniversary Edition
spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:track:2m0M7YqCy4lXfedh18qd8N,Into the Groove
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:track:6gKAjxAV0LvphJD1F54L9w,She's A Rainbow - Full Version / With Intro
spotify:artist:7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira,spotify:track:70v5mCvyPRquTyU7qTIU81,Everything Is Embarrassing
spotify:artist:5eAWCfyUhZtHHtBdNk56l1,System Of A Down,spotify:track:4e9eGQYsOiBcftrWXwsVco,Aerials
spotify:artist:432R46LaYsJZV2Gmc4jUV5,Joy Division,spotify:track:5EclH1u6hKzOV3m1I3LAc3,Transmission - 2010 Remaster
spotify:artist:1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,spotify:track:5YSI1311X8t31PBjkBG4CZ,Wuthering Heights
spotify:artist:31TPClRtHm23RisEBtV3X7,Justin Timberlake,spotify:track:2AobDJxjDp5TbxGdR3JGen,Let the Groove Get In
spotify:artist:0yNLKJebCb8Aueb54LYya3,New Order,spotify:track:5uyJ7fbjk6xZzt5UL5jcQg,True Faith - 2015 Remaster
spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:track:6CN3e26iQSj1N5lomh0mfO,Like Toy Soldiers
spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:track:2z4U9d5OAA4YLNXoCgioxo,What the Hell
spotify:artist:5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,spotify:track:3X6iIrFuQoCshIWBseEKPl,American Woman
spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,spotify:track:0zO8ctW0UiuOefR87OeJOZ,Collard Greens
spotify:artist:1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,spotify:track:19mC6xktT1JyyycK6cQaXA,Star Guitar
spotify:artist:31TPClRtHm23RisEBtV3X7,Justin Timberlake,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,Like I Love You
spotify:artist:066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,spotify:track:5JOO8UMaEpOfhhatQQsAqm,Tribulations
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:5F6rwEF15hN1jnhNk2YQHn,Corduroy - Remastered
spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,spotify:track:71GvlH0VdeClloLIkHrAVu,Diamonds on the Soles of Her Shoes
spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:track:5BSclXJTa9B0iURhUjZo50,La Tortura (feat. Alejandro Sanz)
spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,Kanye West,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire
spotify:artist:6Q192DXotxtaysaqNPy5yR,Amy Winehouse,spotify:track:37A5PvtftHtsISQUDFNGUk,Wake Up Alone
spotify:artist:7qRll6DYV06u2VuRPAVqug,Foxes,spotify:track:46F2qArLwz8WT1qJ2bNRfR,Youth - Adventure Club Remix
spotify:artist:7GaxyUddsPok8BuhxN6OUW,James Brown,spotify:track:6AIB4vBOGWM4FJ65yNWaXu,"It's A Man's, Man's, Man's World"
spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:track:0a612uSmQ7zXV54buD9LSn,The City
spotify:artist:7hAolICGSgXJuM6DUpK5rp,Chairlift,spotify:track:4mdyVTV7Tr5YDFnD2kvSM4,Bruises
spotify:artist:5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,spotify:track:78MI7mu1LV1k4IA2HzKmHe,Dream A Little Dream Of Me - Single Version
spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey,spotify:track:2E8b9rCHCWNr0CrZSTVJCT,Lucky Ones
spotify:artist:0WbqAlM1WvfUD6dF7omThd,Yelle,spotify:track:2KjJhGtseXQBI5Cg6ZZdc9,Ce jeu
spotify:artist:7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,spotify:track:0FRcdft6ABgbT1fX6smwkm,"Read All About It, Pt. III"
spotify:artist:7fIvjotigTGWqjIz6EP1i4,Four Tops,spotify:track:6Pkj4nv5K53i64cLVgkVyY,Reach Out I'll Be There
spotify:artist:6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,spotify:track:2p5ieZMPXzUSec8yaiGTvY,Second Chance
spotify:artist:3WaJSfKnzc65VDgmj2zU8B,Interpol,spotify:track:0mF7YNgURDkBQaxa9YRc47,Slow Hands
spotify:artist:5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,spotify:track:2L93TdW2GMue1H2zlkt30F,Suzanne
spotify:artist:1HxJeLhIuegM3KgvPn8sTa,Jack Ü,spotify:track:66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber)
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,Radiohead,spotify:track:4tCwsdqqG4jASHhbsMHCx0,Little By Little
spotify:artist:1PXHzxRDiLnjqNrRn2Xbsa,Underworld,spotify:track:7xQYVjs4wZNdCwO0EeAWMC,Born Slippy (Nuxx)
spotify:artist:6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,spotify:track:5dcwiQFqn0mTcWewYIv7MV,Personal Jesus
spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:track:0aUWfpD3PlSv3FTTKcT2rN,What Now
spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:track:5BoIP8Eha5hwmRVURkC2Us,In My Head
spotify:artist:0cmWgDlu9CwTgxPhf403hb,Bonobo,spotify:track:2lJ4d8MCT6ZlDRHKJ1br14,Cirrus
spotify:artist:0UKfenbZb15sqhfPC6zbt3,DEVO,spotify:track:4sscDOZCkbLSlDqcCgUJnX,Whip It
spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,spotify:track:4hupcimlg3UBbW1kAQ6vrT,Ruby Tuesday
spotify:artist:18Zv2g2vUcEGqJf6WnjfXN,Brandon Flowers,spotify:track:6S8r0pRxRUy3OF3UUtNjdN,Crossfire
spotify:artist:1FWybrAwiSa0zKibdLfZZr,Blue Foundation,spotify:track:3Oiauiojgokw9vWQvFmEoI,Eyes On Fire - Zeds Dead Remix
spotify:artist:7giUHu5pv6YTZgSkxxCcgh,Edward Sharpe & The Magnetic Zeros,spotify:track:6Kn5yzAyOw3jf4Y5a6d1Oq,Man On Fire
spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:track:1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car)
spotify:artist:762310PdDnwsDxAQxzQkfX,Depeche Mode,spotify:track:1Ob57NqUydp5cC3FCNV4Gy,I Feel You - 2006 Remaster
spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,spotify:track:3NZJlJemX3mzjf56MqC5ML,Forever
spotify:artist:2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,spotify:track:65KzDXZm9aQt8sA1k0ZVG3,The Space Between
spotify:artist:1P6U1dCeHxPui5pIrGmndZ,Air,spotify:track:052z2UsE2wPrHsBJ9tly0g,Playground Love
spotify:artist:2Cd98zHVdZeOCisc6Gi2sB,Technotronic,spotify:track:21qnJAMtzC6S5SESuqQLEK,Pump Up The Jam
spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,Fade To Black (Remastered)
spotify:artist:4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,spotify:track:1LwP9g1Hjbs64jXM2Qsxry,Just Like Honey
spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:track:2ih2U8ttFzCjnQ5njF3SrR,Gorilla
spotify:artist:3q7HBObVc0L8jNeTe5Gofh,50 Cent,spotify:track:5D2mYZuzcgjpchVY1pmTPh,Candy Shop
spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,spotify:track:1WWgMk8nD79p8VeKFGYrOw,Bullet In The Head
spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys,spotify:track:4qjqO5m5e5vebk9upd7xUU,Never Gonna Give You Up
spotify:artist:3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,spotify:track:3K0SJUQNbOkUprTFcwwAKN,Jungle Boogie
spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,School's Out
spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,Complicated
spotify:artist:1Pe5hlKMCTULjosqZ6KanP,Martha Reeves & The Vandellas,spotify:track:5KFbnNaKD4KvwMzAHLA27P,Dancing In The Street
spotify:artist:0mnlHIcYkz3TQQ07xiFwuz,Ben Pearce,spotify:track:4Rnfx020sYy3YoxvA3oMS2,What I Might Do
spotify:artist:3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,spotify:track:1p7m9H4H8s0Y7SgRm7j3ED,Flaca
spotify:artist:2QoU3awHVdcHS8LrZEKvSM,Wilco,spotify:track:6L0BBPYeWnaQJeDa0ox0IA,Impossible Germany
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,spotify:track:1E8S3CSv20KrKT0C1yAjkO,Television Rules the Nation / Crescendolls
spotify:artist:5oOhM2DFWab8XhSdQiITry,Tycho,spotify:track:2qC1sUo8xxRRqYsaYEdDuZ,Awake
spotify:artist:4VNQWV2y1E97Eqo2D5UTjx,Gorgon City,spotify:track:5wGLQvq6JoxYZX7V3ymPS5,Ready For Your Love
spotify:artist:0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,spotify:track:2D52zjCyqEIQa221lhw6uk,This Is War
spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,OutKast,spotify:track:0shK5iZQppbHPQYiy60xs9,Rosa Parks
spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National,spotify:track:0Xfz4077yqrRIQt7QCgS7L,Sorrow
spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY,Roxette,spotify:track:0ZfM5XfJTtFPhOxAERRnNY,The Look
spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,spotify:track:4TQeNHx85xcP9YRkvJC6K1,Walkin' On The Sun
spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,MGMT,spotify:track:19K3lUMJmOdeuOBTrbLm19,Weekend Wars
spotify:artist:2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,spotify:track:5UvE5QlINnvEc7aFO14DVL,Great Balls Of Fire
spotify:artist:74XFHRwlV6OrjEM0A2NCMF,Paramore,spotify:track:1JdKrFyoU05abww0Zv0ayQ,That's What You Get
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,Oasis,spotify:track:2audnG64ggVIYMaKsqA1ot,Supersonic - Remastered
spotify:artist:5schNIzWdI9gJ1QRK8SBnc,Ben Howard,spotify:track:17bpxYmEJLHVdptkxtjHbh,The Fear
spotify:artist:3LpLGlgRS1IKPPwElnpW35,James Morrison,spotify:track:28euH5Ny1JXxZAt2KjWp62,You Give Me Something
spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:track:47z5v7hkOTuvb82F0FWALC,Magnificent
spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:track:0WPXlTF9IADmeaX86DoUr8,Melt My Heart To Stone
spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:track:2aCsRmHTuWPL7WnL5uSijc,Miss You
spotify:artist:3sFTupo9UGgrujjN21BjwR,Gossip,spotify:track:0hd4rC19ldUBmabhSHxiwS,Standing In the Way of Control
spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO,Warpaint,spotify:track:7fQFSu5m50PFFm6CdYKSHF,Love Is to Die
spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,ABBA,spotify:track:22NN4BS1AlqVbyKIWExgON,Mamma Mia
spotify:artist:2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,spotify:track:40e9kU9Wd4vbedqSA7Io4n,Notion
spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,spotify:track:5q0hJUZKzqeyN5buirEf6B,Tightrope
spotify:artist:16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,spotify:track:1dWBxjLXxQtD3jAxybhCRa,Yoshimi Battles the Pink RobotsPt. 1 - Japanese Version
spotify:artist:2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,spotify:track:39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky
spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,spotify:track:4yQw7FR9lcvL6RHtegbJBh,Think
spotify:artist:3iTsJGG39nMg9YiolUgLMQ,Morrissey,spotify:track:76HJoPhDFxD7rizsbCmZND,Suedehead - 2011 Remaster
spotify:artist:0TnOYISbd1XYRBk9myaseg,Pitbull,spotify:track:1PCvKFPWnTXAe2oaReVUcr,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Cláudia Leitte)
spotify:artist:7dOBabd5O4CvKrg4iriHTM,Kid Rock,spotify:track:5rX6C5QVvvZB7XckETNych,All Summer Long
spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:track:1Lhwn4PqeGpM4LTVUowW76,You Rock My World
spotify:artist:5e4Dhzv426EvQe3aDb64jL,Shania Twain,spotify:track:6sxptembJVty4sNtcPMAVz,Man! I Feel Like A Woman!
spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:track:2uQ4px5SPONsgcUpulywIQ,Amsterdam
spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,Lookin' Out My Back Door
spotify:artist:6CWTBjOJK75cTE8Xv8u1kj,Feist,spotify:track:3ghgwo0BTPm329zGMQRfn7,I Feel It All
spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths,spotify:track:01q4ccXbvPlCwZ1fPiFaeM,Girlfriend in a Coma - 2011 Remaster
spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:track:4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare
spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:track:5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me
spotify:artist:7xNPROyVfkH4mcIxxCxySm,Junior Senior,spotify:track:4jacsL77ZYnpInmTtUBaJW,Move Your Feet
spotify:artist:530Sdm7eqqzWBdDmILMgnu,Robert Palmer,spotify:track:5izGeTxueiFX1UPFGohY9w,Addicted To Love
spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun,spotify:track:7wME8torEQ606m3fj2XERm,Standing On The Shore
spotify:artist:18n5BdOKghM6E7DnS1qgEm,The Hip Hop Kings of Karaoke Hitts,spotify:track:4NSGq9lUYTJB9B5ZDqlPTK,Part II - On the Run (In the Style of Jay Z & Beyonce) [Karaoke]
spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:track:2d6m2F4I7wCuAKtSsdhh83,Famous Last Words
spotify:artist:6Wr3hh341P84m3EI8qdn9O,Rise Against,spotify:track:3asFGFY3uLjMDmML1p0tYm,Savior
spotify:artist:6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,spotify:track:0eVB5kmXBHSKgTYxgI77kq,Los Días Raros
spotify:artist:7mnBLXK823vNxN3UWB7Gfz,The Black Keys,spotify:track:2qoLCpTRYv6h8Vx94hxkvl,Ten Cent Pistol
spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,22
spotify:artist:6CwfuxIqcltXDGjfZsMd9A,MARINA,spotify:track:4Og5nDOUVu3ZrYQP4Ungyg,I Am Not a Robot
spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:track:687YZan9Gol1UVvbpUSO6Y,I Wish
spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:track:1cTu1MiLR4rOyzIzZd6GYP,Kim & Jessie
spotify:artist:7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,spotify:track:1Ow9ZsMYJ1XmaXmUeKYJGT,Baptism
spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:track:5yEPktRqvIhko5QFF3aBhQ,Mean
spotify:artist:6GuRYj1MEnu1WZhDA2Xy0t,The London Suede,spotify:track:0Jpvo2ggkcROZew1SXG2iM,The Beautiful Ones - The London Suede Version
spotify:artist:19ra5tSw0tWufvUp8GotLo,George Michael,spotify:track:3tyTt5pEWblt96j1HsXiV5,Freedom! '90 - Remastered
spotify:artist:0qLNsNKm8bQcMoRFkR8Hmh,James,spotify:track:2L8kaqJ2YHbKlcX1e1rKnf,Laid
spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,spotify:track:2gKZXeCTkQjblUQgnKF7Ow,Obvious Bicycle
spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,spotify:track:23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue
spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,The Temptations,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,Papa Was A Rollin' Stone - Single Version
spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,Girls on Film - 2010 Remaster
spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,spotify:track:5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"
spotify:artist:01pKrlgPJhm5dB4lneYAqS,Sigma,spotify:track:5dzHlLBWdxdQySpvZLHcu9,Nobody To Love - Radio Edit
spotify:artist:762310PdDnwsDxAQxzQkfX,Depeche Mode,spotify:track:6MHOg9xiYC2gj8zcASaLUo,"Strangelove - 7"" Version"
spotify:artist:4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,spotify:track:06p2Ij0lXD45LODQDCov0u,Rosas
spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,spotify:track:2kh0u2d2YKQ7BCqeLPdHk6,Breakout
spotify:artist:4D75GcNG95ebPtNvoNVXhz,Afrojack,spotify:track:2o1F0b0NCGabe7BbLNqe5J,No Beef
spotify:artist:1bdytLV3FPjyhfrb6BhMej,Asia,spotify:track:1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment
spotify:artist:165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,spotify:track:2gSVKxPDww9Eep5rdvtdem,My Way
spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National,spotify:track:7uCFetDiUezJes4gfwYD9A,Anyone’s Ghost
spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,spotify:track:41CoPVBGQyaO9edYV2BKnp,Love Is A Battlefield
spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,spotify:track:5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman
spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:track:5zgVmAAZDu2VuJdLIYTAVH,Crazy For You
spotify:artist:41qil2VaGbD194gaEcmmyx,Will Smith,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,Miami
spotify:artist:3iTsJGG39nMg9YiolUgLMQ,Morrissey,spotify:track:0lVdukU9ejbFQwZIhg47hx,Everyday Is Like Sunday - 2011 Remaster
spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:track:5XRHGXut00SrJUFmcn2lQF,All The Right Moves
spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,The Offspring,spotify:track:0Yb5Kfpf3boElZNa61wPdJ,Come Out And Play (Keep ‘Em Separated)
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,spotify:track:5XtyytAig4m3HkO2XXaL9l,Rearviewmirror (Remastered)
